date,x,y,z
2016-09-17T05:25:40.437+02:00,-0.0316467285156,-0.00534057617188,-1.01461791992
2016-09-17T05:25:40.537+02:00,-0.0314178466797,-0.0093994140625,-1.00755310059
2016-09-17T05:25:40.626+02:00,-0.0301208496094,-0.0122222900391,-1.00517272949
2016-09-17T05:25:40.728+02:00,-0.0289764404297,-0.002685546875,-1.00718688965
2016-09-17T05:25:40.836+02:00,-0.0271759033203,-0.00569152832031,-1.00556945801
2016-09-17T05:25:40.936+02:00,-0.0270385742188,-0.0126953125,-1.01069641113
2016-09-17T05:25:41.025+02:00,-0.0315399169922,-0.00601196289062,-1.00828552246
2016-09-17T05:25:41.125+02:00,-0.0304107666016,-0.00689697265625,-1.00854492188
2016-09-17T05:25:41.225+02:00,-0.0305633544922,-0.00877380371094,-1.00720214844
2016-09-17T05:25:41.325+02:00,-0.0323028564453,-0.00909423828125,-1.00714111328
2016-09-17T05:25:41.424+02:00,-0.0295104980469,-0.00569152832031,-1.01063537598
2016-09-17T05:25:41.534+02:00,-0.0286712646484,-0.00686645507812,-1.00926208496
2016-09-17T05:25:41.624+02:00,-0.0292358398438,-0.00321960449219,-1.00981140137
2016-09-17T05:25:41.724+02:00,-0.0285949707031,-0.00723266601562,-1.0186920166
2016-09-17T05:25:41.823+02:00,-0.0281982421875,-0.00538635253906,-1.01690673828
2016-09-17T05:25:41.934+02:00,-0.0293273925781,-0.00543212890625,-1.01045227051
2016-09-17T05:25:42.024+02:00,-0.0308685302734,-0.00633239746094,-1.00816345215
2016-09-17T05:25:42.123+02:00,-0.0310363769531,-0.00942993164062,-1.00372314453
2016-09-17T05:25:42.223+02:00,-0.0280303955078,-0.006591796875,-1.00698852539
2016-09-17T05:25:42.322+02:00,-0.0282592773438,-0.00776672363281,-1.00875854492
2016-09-17T05:25:42.432+02:00,-0.0301055908203,-0.00965881347656,-1.00715637207
2016-09-17T05:25:42.532+02:00,-0.0299224853516,-0.00813293457031,-1.00704956055
2016-09-17T05:25:42.622+02:00,-0.0314025878906,-0.00732421875,-1.00518798828
2016-09-17T05:25:42.732+02:00,-0.0311431884766,-0.00762939453125,-1.00793457031
2016-09-17T05:25:42.831+02:00,-0.0305938720703,-0.008056640625,-1.00756835938
2016-09-17T05:25:42.931+02:00,-0.0293273925781,-0.00962829589844,-1.00785827637
2016-09-17T05:25:43.021+02:00,-0.0302124023438,-0.00590515136719,-1.0118560791
2016-09-17T05:25:43.131+02:00,-0.0284576416016,-0.00505065917969,-1.00807189941
2016-09-17T05:25:43.231+02:00,-0.0326538085938,-0.00636291503906,-1.01005554199
2016-09-17T05:25:43.320+02:00,-0.0323486328125,-0.00575256347656,-1.0094909668
2016-09-17T05:25:43.420+02:00,-0.0297546386719,-0.00747680664062,-1.00790405273
2016-09-17T05:25:43.530+02:00,-0.0286865234375,-0.00663757324219,-1.01133728027
2016-09-17T05:25:43.620+02:00,-0.0292358398438,-0.00677490234375,-1.00746154785
2016-09-17T05:25:43.719+02:00,-0.0294036865234,-0.00982666015625,-1.01332092285
2016-09-17T05:25:43.819+02:00,-0.0277862548828,-0.00477600097656,-1.01049804688
2016-09-17T05:25:43.929+02:00,-0.0320281982422,-0.00506591796875,-1.01051330566
2016-09-17T05:25:44.029+02:00,-0.033447265625,-0.00372314453125,-1.0082244873
2016-09-17T05:25:44.129+02:00,-0.0311584472656,-0.00697326660156,-1.00637817383
2016-09-17T05:25:44.228+02:00,-0.0320892333984,-0.00686645507812,-1.00874328613
2016-09-17T05:25:44.318+02:00,-0.0317687988281,-0.00785827636719,-1.00756835938
2016-09-17T05:25:44.419+02:00,-0.0306854248047,-0.00602722167969,-1.00953674316
2016-09-17T05:25:44.527+02:00,-0.03076171875,-0.00859069824219,-1.00901794434
2016-09-17T05:25:44.617+02:00,-0.0317993164062,-0.00643920898438,-1.00871276855
2016-09-17T05:25:44.717+02:00,-0.0306243896484,-0.00590515136719,-1.00985717773
2016-09-17T05:25:44.818+02:00,-0.0314788818359,-0.00604248046875,-1.00846862793
2016-09-17T05:25:44.931+02:00,-0.0281219482422,-0.00843811035156,-1.0099029541
